Mot,Occurences
grossesse,269
enfant,173
femme,143
hygiene,114
yous,113
enceinte,101
medecin,98
mois,88
tres,76
chapitre,73
bebe,73
rien,62
mere,60
jour,57
accouchement,56
urine,56
puis,55
soins,53
tube,44
terme,42
temps,42
pouvez,39
madame,38
vagin,38
sang,36
jours,36
matrice,36
apres,35
deja,35
premiere,35
prendre,34
uterus,34
heure,34
lait,34
moment,33
etes,32
liquide,32
jamais,32
berceau,31
bonne,30
petit,28
mari,28
devez,28
figure,27
partie,27
jusqu,27
ventre,26
prenez,26
mort,25
tete,25
parfois,25
mieux,25
sucre,25
entre,25
assez,25
ceuf,25
semble,24
croyez,24
necessaire,24
urines,23
accidents,23
certains,23
travail,23
naissance,23
vetements,23
eaux,23
albumine,23
cause,23
regles,23
organes,22
cependant,22
combien,22
reste,22
heures,22
grande,22
corps,21
savez,21
simple,21
pres,21
contraire,21
bain,21
accoucheur,20
gros,20
trouve,20
quantite,20
nouveau,19
presque,19
tard,19
premier,19
couchage,19
seule,19
part,19
quelque,19
voulez,19
conditions,19
point,19
visite,19
regime,19
foetus,19
mettez,18
cordon,18
vulve,18
grand,18
craignez,17
genitaux,17
objets,17
abord,17
possible,17
dessus,17
chaude,17
contre,17
porte,17
passer,17
peau,17
place,17
vers,17
bains,16
neuf,16
environ,16
froid,16
facile,16
corset,16
conseils,16
speciaux,15
haut,15
attendez,15
chambre,15
toile,15
mettre,15
sommaire,15
maladie,15
outre,15
demi,15
voir,15
certain,15
done,15
laissez,15
chose,15
albuminurie,14
preparatifs,14
longtemps,14
choses,14
donner,14
suivant,14
sante,14
voyez,14
vingt,14
propre,14
donne,14
songez,14
alimentation,14
intestin,14
voyage,14
profession,14
nest,14
soir,14
douleurs,13
grave,13
necessaires,13
vivre,13
bouillie,13
bout,13
dire,13
bouche,13
pieds,13
sein,13
matin,13
mauvais,12
grands,12
moyens,12
produit,12
brusquement,12
facon,12
indispensable,12
naitre,12
quelconque,12
preparation,12
etat,12
premiers,12
devient,12
vite,12
versez,12
sorte,12
tissu,12
main,12
plusieurs,12
chemisette,12
bock,12
bassin,12
jambes,11
symptemes,11
froide,11
alcool,11
attention,11
acide,11
achetez,11
nombril,11
ensuite,11
pauvre,11
pharmacien,11
fond,11
presentation,11
siege,11
vomissements,11
enfin,11
canule,11
perte,11
voila,11
repas,11
epoque,11
yeux,10
estomac,10
seul,10
veritablement,10
arrive,10
marche,10
voiture,10
femmes,10
accou,10
injection,10
dites,10
sachez,10
sinon,10
placenta,10
rapidement,10
prix,10
pratique,10
venir,10
pere,10
chaleur,10
absolu,10
inutile,10
nuit,10
draps,10
cesse,10
brassiere,10
constipation,10
sexuels,10
noces,10
dents,10
piece,10
pensez,10
passe,10
facilement,10
contenu,10
servir,10
rendre,10
cuisine,10
gallica,10
litres,10
mamelon,10
prevoir,10
certaines,9
venue,9
volre,9
sesse,9
malgre,9
habiller,9
coucher,9
accouche,9
commence,9
garde,9
couche,9
perdre,9
developpe,9
aucun,9
moindre,9
contiennent,9
extremite,9
ferme,9
grammes,9
cher,9
chaud,9
date,9
coup,9
minutes,9
simples,9
pourra,9
eviter,9
besoin,9
mauvaises,9
litre,9
lettre,9
caoutchouc,9
digestion,9
permet,9
doute,9
perdez,9
appartement,9
berce,9
jeune,9
trouverez,9
rapports,9
beau,9
volume,9
maladies,9
forme,9
fant,9
rapport,9
gene,9
remuer,9
contenus,9
infection,9
voyages,8
habituelle,8
frequemment,8
chemin,8
regions,8
conduite,8
tenir,8
amies,8
celui,8
graves,8
quinze,8
telle,8
hemorrhagie,8
soin,8
culotte,8
patron,8
repete,8
petite,8
seins,8
savoir,8
dant,8
flamme,8
vivant,8
puisse,8
degres,8
allez,8
meres,8
immediatement,8
agit,8
puisque,8
coeur,8
fera,8
qualite,8
ecoule,8
augmente,8
recherche,8
parois,8
resultat,8
ovule,8
cent,8
force,8
fatigue,8
nait,8
veux,8
veines,8
mauvaise,8
