Mot,Occurences
partie,94
point,83
maladie,78
domestique,73
fang,72
effet,52
humeurs,49
lorfque,47
lieu,46
corps,45
malade,43
fouvent,42
peau,38
fans,38
medecine,38
quelquefois,38
foit,37
lorfqu,35
auffi,35
maladies,35
tems,35
moyen,34
telles,32
caufe,32
affection,31
moyens,31
tete,31
fievre,30
quelque,30
caufes,30
donner,29
humeur,28
tion,27
parties,27
poitrine,27
donne,26
celui,25
ordinairement,25
goutte,25
grande,25
prendre,24
traitement,24
organe,24
forme,23
fuite,22
efpece,22
regime,22
matiere,22
douleur,22
difpofition,21
celles,21
phthyfie,21
ventre,21
remedes,20
conftitution,20
taches,20
vers,19
fera,19
differentes,19
tenir,19
boiffons,19
inflammation,18
gros,17
cependant,17
certaine,17
rougeole,17
dela,17
dire,17
eruption,17
produit,16
faignee,16
perfonnes,16
forte,16
affections,16
enfin,16
appelle,16
grand,16
ordinaire,15
jour,15
verole,15
etoit,15
ulcere,15
livre,15
foie,14
cancer,14
ulceres,14
neceffaire,14
principe,14
petite,14
quefois,14
abord,14
paroit,14
purgatifs,14
froid,14
feroit,14
rouge,13
certaines,13
acrimonie,13
pieds,13
prefente,13
generale,13
eprouve,13
ainfi,13
laquelle,13
glandes,12
annonce,12
couleur,12
puiffe,12
commence,12
confiderable,12
folides,12
entre,12
hydropifie,12
chaleur,12
virus,12
vient,12
long,12
droit,12
vice,12
differens,12
remede,12
vaiffeaux,12
enfuite,12
poumons,12
google,12
confomption,12
gale,11
plantes,11
fiege,11
vifage,11
telle,11
prend,11
dernier,11
gonorrhee,11
trouve,11
fous,11
acre,11
fcorbut,11
forces,11
attaque,11
auroit,11
diminuer,11
demi,11
bains,10
objets,10
gorge,10
particuliere,10
parle,10
devient,10
degre,10
fignes,10
petits,10
propres,10
autant,10
tumeurs,10
ecoulement,10
affez,10
jufqu,10
quoique,10
eviter,10
quantite,10
fort,10
once,10
rhumatifme,10
nombre,10
ouvrage,10
employer,9
prouve,9
locales,9
fidvre,9
hemorrhagie,9
ecrouelles,9
paroiffent,9
pourroit,9
diverfes,9
organes,9
lait,9
propre,9
aucun,9
fone,9
fleurs,9
foibleffe,9
etre,9
former,9
acces,9
gonflement,9
gangrene,9
toux,9
manifefte,9
quelqu,9
recherche,9
faite,8
eaux,8
guerifon,8
anti,8
aucune,8
yeux,8
femblent,8
fymptemes,8
bubon,8
dartres,8
depend,8
bile,8
boiffon,8
miliaire,8
certain,8
femble,8
affedtee,8
circonftances,8
excretion,8
doux,8
bilieufe,8
enfans,8
rouges,8
lorf,8
affe,8
tions,8
paralyfie,8
tient,8
retablir,8
fujets,8
etoient,8
tacher,8
putride,8
foient,8
congeftion,8
attention,8
alimens,8
coup,8
dofe,8
cerveau,8
globe,8
memes,8
fues,8
avoit,8
irritation,8
flux,8
nourriture,8
produire,8
genre,8
tiennent,8
ufage,8
public,8
locale,7
contre,7
utile,7
venerienne,7
rougeur,7
femblable,7
appercevoir,7
premiere,7
general,7
neceffaires,7
maniere,7
piffement,7
critique,7
convient,7
jours,7
doute,7
avoient,7
egard,7
place,7
feule,7
certains,7
chronique,7
deja,7
heures,7
pomestique,7
carie,7
venerien,7
ceffe,7
fentiment,7
refte,7
ecoulemens,7
manifeftent,7
premieres,7
bouche,7
pays,7
mouvement,7
inteftins,7
hemor,7
porte,7
membranes,7
veau,7
faudroit,7
difficile,7
mufcles,7
plethore,7
acres,7
demande,7
tenfion,7
gene,7
hommes,7
prevenir,7
gens,7
rend,7
inflam,7
domaine,7
lente,7
idee,7
voies,6
funefte,6
anciens,6
utiles,6
hemorrhoides,6
confequent,6
foir,6
objet,6
faburre,6
deviennent,6
affeete,6
principalement,6
caraetere,6
conviennent,6
tympanite,6
pulmonaire,6
femmes,6
perfonne,6
produetion,6
veffet,6
premier,6
fonetions,6
refultat,6
efforts,6
extremites,6
grave,6
indique,6
application,6
mieux,6
lequel,6
donnent,6
devenir,6
fondee,6
lavemens,6
grains,6
accompagne,6
particuliers,6
exige,6
