Mot,Occurences
femmes,314
point,240
hygiene,124
femme,104
sante,98
celles,69
jeunes,67
tems,64
filles,60
personnes,43
maladies,42
habitudes,40
autant,38
mieux,38
usage,37
cause,35
dire,34
raison,33
corps,32
cependant,32
partie,31
enfans,30
influence,30
done,29
education,29
tion,29
presque,28
sexe,28
soins,28
besoin,28
circonstances,27
menstruation,27
tete,27
quoique,26
parties,25
general,25
conditions,25
grossesse,25
jours,25
travail,25
accidens,25
regime,24
naturelle,24
quelque,24
individus,24
contraire,24
jamais,23
grande,23
nombre,23
condition,22
chapitre,22
inconveniens,22
corsets,22
jeune,22
mariage,22
constitution,21
rien,21
proprete,21
donner,21
rarement,21
monde,21
celui,20
choses,20
moyens,20
societe,20
tions,20
action,20
effets,20
classes,19
part,19
jour,19
bains,18
hommes,18
lois,18
physique,18
parmi,18
maniere,18
gorge,18
necessaire,18
constamment,18
vers,18
bain,18
foule,17
defaut,17
besoins,17
mamelles,17
memes,17
graves,17
long,17
jusqu,17
poitrine,17
exercice,16
cesse,16
objet,16
loin,16
causes,16
parens,16
contre,16
fonctions,16
organiques,15
enfin,15
premiere,15
medecine,15
indispositions,15
mettre,15
modes,15
boissons,15
vent,15
heure,15
organes,15
deja,15
egard,15
combien,15
entre,15
bonne,15
portent,15
reste,14
homme,14
amour,14
tient,14
quelquefois,14
porter,14
facilement,14
maux,14
regles,14
maladie,14
grand,14
effet,14
genre,13
meres,13
trouve,13
moyen,13
vetemens,13
telles,13
petites,13
froid,13
chaleur,13
menstrues,13
facile,13
parler,13
ordre,13
saurait,13
meme,13
voyons,13
systeme,13
forces,13
epoque,13
dela,13
enceintes,13
essentielle,13
mens,13
naturel,13
occupations,13
sujettes,13
preceptes,12
obligations,12
retour,12
premier,12
sorte,12
deviennent,12
phenomenes,12
puisque,12
mere,12
publique,12
pourrait,12
trouvent,12
tiennent,12
developpement,12
changemens,12
sensibilite,12
plusieurs,12
activite,12
necessite,12
voix,12
devenir,11
attention,11
prevenir,11
beau,11
danger,11
certaines,11
cheveux,11
affections,11
donne,11
propre,11
pratiques,11
petit,11
sein,11
semblent,11
formes,11
naturelles,11
semble,11
presence,11
physiques,11
outre,11
dangers,11
gallica,11
douleurs,11
mise,11
voir,10
perdent,10
habituellement,10
auxquelles,10
coup,10
diverses,10
sens,10
toilette,10
laquelle,10
plaire,10
privee,10
nourriture,10
frequentes,10
puissent,10
essentiellement,10
ventre,10
mode,10
forme,10
simple,10
premiers,10
resultat,10
unes,10
bras,10
exposees,10
seule,10
habitude,10
sommeil,10
source,10
france,10
premieres,10
contenus,10
chant,10
petite,9
position,9
espece,9
faible,9
propres,9
fraicheur,9
coquetterie,9
droit,9
domestique,9
aide,9
