Mot,Occurences
domestique,79
point,73
femmes,69
fans,65
enfans,57
foit,54
organes,50
corps,49
temps,49
maladie,48
lait,47
fouvent,47
vers,47
moyens,44
gros,44
lieu,38
tion,38
quelquefois,36
quelque,36
auffi,36
malade,35
fievre,34
caufe,34
effet,34
matrice,34
donner,32
flux,31
fang,31
donne,31
moyen,30
parties,29
prendre,28
once,28
foibleffe,27
alimens,27
demi,27
enfant,26
grand,25
ainfi,25
lorfque,24
humeurs,24
douleurs,24
partie,24
grains,23
grande,23
ventre,23
difpofition,22
principe,22
employer,22
regles,22
travail,21
dela,21
maladies,21
livre,21
premieres,21
dire,21
forte,21
remedes,21
humeur,21
fyrop,21
perfonnes,20
tions,20
boiffons,20
maux,19
fleurs,19
mouvemens,19
peau,19
regime,19
fuite,18
telles,18
contre,17
affections,17
voies,17
gouttes,17
jour,17
dofe,17
conftitution,16
cependant,16
lorfqu,16
ufage,16
confequent,16
produire,16
fecours,16
long,16
faignee,16
bains,16
produit,15
accidens,15
neceffaire,15
matiere,15
certaine,15
potion,15
fera,15
laiteufe,15
entre,15
forme,15
traitement,15
purgatifs,15
lochies,14
premier,14
fous,14
jours,14
tete,14
fenfibilite,14
medecine,13
vapeurs,13
caufes,13
doute,13
nourriture,13
paffions,13
force,13
calmer,13
convulfions,13
devient,13
dentition,13
cerveau,13
fyfteme,13
rachitis,13
faudroit,13
perfonne,12
mens,12
heures,12
affe,12
machine,12
menftruel,12
certain,12
degre,12
acces,12
difficile,12
liqueur,12
nombre,12
pafmes,12
poudre,12
ceft,12
couche,12
celui,12
rend,12
rhubarbe,12
vent,12
forces,12
fexe,12
anodine,12
mere,12
utile,12
generation,12
google,12
fuppreffion,11
coup,11
tome,11
quoique,11
propres,11
evacuer,11
enfuite,11
pourroit,11
peine,11
fource,11
etre,11
cing,11
fante,11
remplir,11
mauvais,11
fymptemes,11
ques,11
fein,10
befoin,10
quil,10
graves,10
craindre,10
mouvement,10
plufieurs,10
ordinaire,10
anti,10
cuilleree,10
celles,10
fucs,10
eprouvent,10
femme,10
opere,10
femble,10
capables,10
entrailles,10
fpafmes,10
aphtes,10
differentes,10
enfin,10
genre,10
faite,10
aucun,9
porter,9
puerperale,9
effets,9
pouvoir,9
tiennent,9
page,9
animale,9
toux,9
commence,9
pales,9
eprouve,9
premiere,9
syrop,9
hommes,9
accouchement,9
ceffer,9
onces,9
exercice,9
bouillon,9
nourrice,9
ordinairement,9
penfant,9
quoi,9
auxquels,9
feroit,9
foient,9
maniere,9
plethore,9
frais,9
vient,9
fortifier,9
affection,9
inteftins,9
ecoulement,9
recherche,9
nerfs,9
huit,8
phumeur,8
tient,8
fignes,8
groffeffe,8
depend,8
nouvelle,8
tenir,8
repos,8
memes,8
dant,8
propre,8
jufqu,8
diminuer,8
veau,8
mettre,8
eprouver,8
liew,8
determiner,8
laquelle,8
aufli,8
faifant,8
differens,8
mele,8
quantite,8
minerale,8
hoffmann,8
objet,8
tiedes,8
avoit,8
quinquina,8
nerveux,8
voir,8
mobilite,8
jambes,8
pris,8
fujets,8
affez,8
naturel,8
public,8
entraine,7
porte,7
manger,7
peffet,7
pune,7
atteintes,7
longue,7
applique,7
fommeil,7
table,7
quefois,7
furvient,7
mains,7
matieres,7
danger,7
medecins,7
fauffes,7
appliquer,7
fuivante,7
melez,7
neceffaires,7
fens,7
appelle,7
etoit,7
pourra,7
congeftion,7
volume,7
vifage,7
ceffe,7
place,7
liquide,7
convient,7
prevenir,7
tranchees,7
prefente,7
quia,7
matin,7
paroit,7
petat,7
particuliere,7
dependent,7
hyfterique,7
froids,7
divers,7
acre,7
indiques,7
chicoree,7
couleur,7
ouvrage,7
droit,7
domaine,7
ture,7
dents,7
venfant,7
objets,7
accident,6
rien,6
foibles,6
mala,6
fonetions,6
fonc,6
qualites,6
prefque,6
foin,6
eviter,6
difficulte,6
mois,6
trouve,6
pres,6
coqueluche,6
furabondance,6
couleurs,6
exiftence,6
defaut,6
petit,6
molleffe,6
acide,6
irritation,6
efpece,6
poitrine,6
abus,6
feront,6
rendre,6
fujettes,6
loin,6
recours,6
funeftes,6
cours,6
chauds,6
yeux,6
croit,6
joindre,6
infufion,6
etres,6
croire,6
lorf,6
epine,6
donnent,6
tenia,6
paffe,6
digeftion,6
refpirer,6
part,6
evacuation,6
decoetion,6
preffion,6
vifceres,6
tite,6
dangereufes,6
dang,6
acidites,6
rapport,6
fondement,6
vicieufe,6
homme,6
doux,6
bibliotheque,6
compofe,6
premiers,6
racine,6
organe,6
poignee,6
regarder,5
paccouchement,5
boire,5
chiendent,5
teufe,5
deviation,5
empeche,5
humaine,5
diverfes,5
impreffions,5
chofes,5
naturelles,5
arreter,5
excretions,5
blanches,5
froid,5
duree,5
beau,5
economie,5
devenir,5
venir,5
deffus,5
attendre,5
nuit,5
exces,5
fecretion,5
lente,5
dangereufe,5
faburre,5
modere,5
chement,5
fomentations,5
agite,5
femblent,5
pieds,5
mevdecine,5
tartre,5
recourir,5
mefure,5
efforts,5
donnera,5
boiffon,5
preffante,5
vaiffeaux,5
fent,5
auroit,5
prendra,5
fubftance,5
orga,5
prend,5
augmente,5
quils,5
remede,5
lavemens,5
abattement,5
influence,5
sydenham,5
bras,5
connue,5
generale,5
debarraffer,5
indication,5
mevecine,5
nouveau,5
operent,5
meconium,5
coliques,5
precedent,5
crane,5
foins,5
region,5
vingt,5
bouche,5
proprete,5
rendent,5
fuivant,5
gencives,5
piffenlit,5
paroiffent,5
developpe,5
finit,5
jointe,5
commune,5
amers,5
fortifians,5
manne,5
manifefte,5
diarrhee,5
convulfifs,5
quan,5
extreme,5
faine,5
exige,5
deja,5
rofes,5
aucune,5
quant,5
trouvent,5
combattre,5
vice,5
feuilles,5
fouffre,5
deviennent,5
fiege,5
cafe,5
guerir,5
auteur,5
fichier,5
organifation,5
ammoniac,5
teinture,5
corriger,5
refultat,5
gens,5
tranfpiration,5
orange,5
focial,4
travailler,4
veffet,4
funefte,4
yair,4
important,4
expofer,4
garantir,4
dangereux,4
main,4
conferve,4
veille,4
exceffif,4
enceintes,4
chercher,4
acrimonie,4
particulieres,4
trou,4
changer,4
changement,4
travaux,4
pattie,4
fonctions,4
inflammation,4
fondee,4
vagin,4
detruire,4
dent,4
diffiper,4
tumeur,4
froide,4
prefence,4
temperante,4
stahl,4
male,4
convulfive,4
prolonge,4
confifte,4
pautre,4
empecher,4
miliaire,4
nent,4
immoderees,4
cuillerees,4
mort,4
naturelle,4
guimauve,4
foible,4
yeau,4
puiffe,4
fecond,4
mamelles,4
feul,4
aines,4
apres,4
huile,4
occafionnent,4
violens,4
fort,4
croyons,4
facultes,4
fuivre,4
diftinguer,4
crainte,4
couloirs,4
raifon,4
diacode,4
sila,4
pouls,4
abord,4
tique,4
habitude,4
egard,4
excoriations,4
penible,4
atrophie,4
rarement,4
canal,4
duit,4
puiffent,4
vive,4
paffion,4
fucces,4
tacher,4
evacuations,4
vapeur,4
pinte,4
derniers,4
ulceres,4
ancien,4
indique,4
digerer,4
chaude,4
primitive,4
couches,4
bile,4
deftine,4
confiftance,4
demandent,4
effentiel,4
origine,4
voit,4
facile,4
fuffira,4
feconde,4
tilleul,4
cuiffes,4
fentiment,4
corbutique,4
douze,4
inferieures,4
embarras,4
tour,4
magnefie,4
gangrene,4
liberte,4
difpofe,4
venons,4
fonction,4
terre,4
felon,4
temperament,4
fortes,4
affoibliffent,4
delaye,4
miel,4
afin,4
patrimoine,4
pays,4
autant,4
utilisation,4
occafionne,4
compter,4
fervir,4
core,4
efprit,4
mame,4
extremites,4
purgatif,4
donnant,4
pilules,4
ions,4
parmi,4
dames,4
poids,4
eaux,4
cautere,4
neceffairement,4
feule,4
diarthee,4
irrite,4
confiderables,4
perte,4
vues,3
abondant,3
