Mot,Occurences
femme,238
livre,93
grammes,87
maladies,73
chapitre,71
enfant,71
traitement,65
soins,60
hygiene,55
tres,54
contre,53
melez,53
sante,52
regles,50
mere,48
bain,48
bains,43
peau,43
fille,42
devra,40
causes,39
moyen,38
lorsque,37
corps,37
essence,37
beaute,36
organes,35
lait,35
cause,33
tete,32
menstruation,31
jusqu,31
matrice,30
roses,30
sang,29
jeune,29
usage,29
produisent,29
quelquefois,29
temps,29
ventre,29
poudre,29
teinture,29
apres,28
pommade,28
parfois,27
produit,27
enfin,27
jours,27
medecin,26
temperament,26
symptomes,26
parties,26
retour,26
visage,26
cing,26
troubles,25
lorsqu,25
toilette,25
mois,25
pourra,24
gouttes,24
prendre,24
estomac,23
assez,23
quantite,23
vagin,22
bonne,22
sexuels,22
jour,22
mari,22
dangers,21
maladie,21
douleurs,21
dire,21
accidents,20
siege,20
injections,20
epoque,20
donner,20
cosmetiques,20
sein,20
cependant,19
fera,19
cheveux,19
exces,19
blanc,19
grand,19
soude,19
dela,18
duree,18
chaleur,18
effet,18
fatigue,18
graves,18
preparation,18
allaitement,18
anemie,17
conditions,17
constitution,17
congestions,17
proprete,17
melange,17
ordinairement,17
savon,17
entre,16
contraire,16
presque,16
tions,16
eaux,16
vinaigre,16
mariage,16
puberte,15
vers,15
eviter,15
besoin,15
blanches,15
reste,15
lotion,15
esprit,15
mieux,14
rapports,14
vingt,14
flux,14
enfants,14
mettre,14
point,14
pertes,14
facile,14
general,14
devoir,14
feuilles,14
emollients,14
regime,14
rien,14
fort,14
pieds,14
chaude,14
alimentation,13
abondante,13
vulve,13
certaines,13
puisse,13
possible,13
catarrhe,13
femmes,13
douce,13
ecoulement,13
produire,13
laisser,13
tion,13
vives,13
chauds,13
cologne,13
sterilite,13
obesite,13
grossesse,13
chlorose,12
viandes,12
seul,12
loin,12
fonctions,12
resultat,12
physique,12
menstruel,12
necessaire,12
nerveux,12
engorgements,12
nombreuses,12
poitrine,12
reins,12
pure,12
suivant,12
glycerine,12
affections,12
certains,12
grande,12
frequentes,12
huile,12
application,12
qualite,12
litre,12
nourrir,12
mains,12
premiers,12
taches,12
selon,12
heures,12
heure,12
dent,12
frais,11
spasmes,11
quinze,11
facilement,11
autant,11
generale,11
pourrait,11
devient,11
genitales,11
frequents,11
constipation,11
malade,11
lieu,11
puis,11
action,11
froide,11
donne,11
fleurs,11
paris,11
personnes,11
conserver,11
bouche,11
amandes,11
borate,11
dents,11
matin,11
fard,11
aliments,11
viii,10
tiedes,10
sexuel,10
lotions,10
developpement,10
divers,10
corset,10
sexuelles,10
abondantes,10
part,10
dysmenorrhee,10
moyens,10
saine,10
demangeaisons,10
liquide,10
outre,10
formules,10
recours,10
jamais,10
partie,10
tiede,10
moment,10
exactement,10
benjoin,10
soir,10
gallica,10
carbonate,10
preparer,10
etre,10
repos,10
digestion,10
homme,10
mixture,10
meme,9
certain,9
pres,9
conseils,9
sens,9
forme,9
methode,9
guerir,9
diverses,9
refroidissements,9
mauvaise,9
organiques,9
tumeurs,9
hemorrhagies,9
repas,9
ments,9
physiques,9
connaitre,9
rendre,9
lavements,9
cafe,9
soin,9
gram,9
suivantes,9
preparations,9
minutes,9
lage,9
longtemps,9
examen,9
voir,9
celles,9
rouge,9
maigreur,9
sevrage,9
contenus,9
menthe,9
fraudes,9
infusion,8
produits,8
grands,8
crise,8
abus,8
quelque,8
