Mot,Occurences
enfant,623
lait,405
mois,189
bebe,173
petit,170
sein,123
nourrisson,111
allaitement,110
nouveau,102
bouillie,102
tetee,100
poids,96
biberon,94
jour,91
mere,84
nourrice,83
ration,79
premiere,75
heure,72
alimentation,69
donner,68
femme,67
vache,64
naissance,57
lorsque,57
heures,56
quantite,55
chambre,53
premiers,52
eviter,49
puis,48
hygiene,47
toilette,47
regime,45
temperature,45
bain,45
farine,45
necessaire,44
donne,43
temps,43
premier,43
entre,38
maman,38
bonne,38
diarrhee,38
maternel,37
couche,37
grand,36
bouche,36
sucre,36
tete,34
nourri,34
peau,34
debile,34
legumes,33
courbe,33
petite,33
secretion,32
vers,32
general,32
minutes,32
mieux,32
croissance,31
devient,31
enfin,31
jeune,31
taille,31
sevrage,31
environ,30
lactee,30
eleve,30
dire,30
periode,30
mettre,30
laine,30
jamais,30
appareil,29
raison,29
liquide,28
jours,28
annee,28
contre,28
partie,27
parfois,27
abord,27
viande,26
exemple,26
repas,26
assez,26
dela,26
developpement,26
estomac,25
reste,25
place,25
bout,25
tetine,25
main,25
grande,24
france,24
cause,24
bouillon,24
urine,24
celui,23
selles,23
voir,23
moyen,23
lorsqu,23
rapidement,23
laisser,23
prendre,23
litre,23
artificiel,23
dent,23
constipation,23
beurre,22
niveau,22
facilement,22
tion,22
accidents,22
mixte,22
dents,22
soupe,22
chaude,22
simple,22
ouate,22
malade,22
fruits,21
medecin,21
nuit,21
forme,21
atteint,21
ailleurs,21
jusqu,21
portant,21
soir,21
aliment,21
tard,21
maladie,21
porte,21
certaines,20
seul,20
livre,20
presente,20
adulte,20
petits,20
pratique,20
fera,20
cuilleree,20
dentition,20
marche,20
grave,20
terre,20
semaine,20
cafe,19
pain,19
digestif,19
appelle,19
point,19
table,19
certains,19
alimentaire,19
semble,19
usage,19
sterilisation,19
laquelle,18
nombre,18
mortalite,18
sterilise,18
aucune,18
corps,18
ceuf,18
aide,18
deja,18
apparition,18
petites,18
vaccination,18
berceau,18
chaud,18
facon,18
bras,18
journee,18
jambes,18
poudre,18
voici,17
mesure,17
developpe,17
semaines,17
suivant,17
produit,17
melange,17
jaune,17
mamelon,17
trouve,17
teter,17
outre,17
animal,17
savoir,17
linge,17
maladies,17
bouillir,17
vomissement,17
matin,16
gauche,16
aucun,16
gros,16
vetements,16
infantile,16
prise,16
lors,16
augmente,16
cris,16
sante,16
nour,16
lieu,16
campagne,16
ceci,16
partir,16
vaut,16
laisse,16
legerement,16
grammes,16
blanc,16
choisir,16
besoin,15
nest,15
grandes,15
poupon,15
plusieurs,15
volume,15
faible,15
digestifs,15
convient,15
caseine,15
agit,15
qualite,15
sejour,15
soin,15
conditions,15
preferable,15
visage,15
babeurre,15
pourra,15
caoutchouc,15
sommeil,14
riche,14
prend,14
matieres,14
premieres,14
allaite,14
autant,14
facile,14
simplement,14
normal,14
succion,14
mouvements,14
voit,14
pres,14
composition,14
duree,14
ensuite,14
flanelle,14
cordon,14
moyenne,13
effet,13
generalement,13
enfance,13
rouge,13
normale,13
veut,13
troubles,13
commence,13
rien,13
lactose,13
existe,13
contenant,13
jouets,13
broncho,13
eleves,13
chute,13
fragile,13
mamans,13
orge,13
ventre,13
puree,13
objet,13
cependant,13
prepare,13
yeux,13
tenir,13
pesee,12
suivent,12
mouvement,12
traite,12
suffit,12
tetees,12
seule,12
chose,12
quelconque,12
suivante,12
bouillies,12
nombreux,12
verre,12
digerer,12
hiver,12
inconvenient,12
suffisante,12
propre,12
sens,12
huile,12
passer,12
membres,12
generale,12
tissu,12
layette,12
anglaise,12
donnera,12
baignoire,12
bees,12
dessus,12
preparer,12
tampon,12
lavage,12
secs,11
reglementation,11
resultat,11
moment,11
soumis,11
glandes,11
arrive,11
dangereux,11
rare,11
sait,11
possible,11
immediatement,11
fant,11
vase,11
sang,11
telle,11
devant,11
utile,11
tube,11
infection,11
quoi,11
naturel,11
grandit,11
long,11
respiratoire,11
suffisamment,11
extremement,11
tiede,11
incidents,11
apparait,11
diete,11
gallica,11
commerce,11
sees,11
mains,11
proprete,11
demi,10
boisson,10
part,10
thoracique,10
droite,10
modifie,10
inferieur,10
pays,10
habitude,10
odeur,10
suite,10
thermometre,10
contraire,10
nerveux,10
variable,10
fort,10
necessite,10
cutanee,10
exclusif,10
egalement,10
aliments,10
vite,10
organisme,10
frais,10
coryza,10
certaine,10
source,10
systeme,10
coup,10
beau,10
balance,10
ordre,10
vient,10
troisieme,10
froid,10
crevasses,10
avoine,10
hydrique,10
parents,10
pourrait,10
contenus,10
methode,10
soude,10
ajoute,10
laitiere,10
eclairage,10
faite,10
ajouter,10
dort,10
jouet,10
verts,9
donnees,9
effort,9
secrete,9
digestion,9
influence,9
substances,9
protection,9
paris,9
rendre,9
quil,9
constitue,9
groupe,9
gouttes,9
region,9
nourrissons,9
cours,9
diminue,9
legere,9
base,9
pois,9
ments,9
faim,9
tette,9
enfants,9
gastro,9
regle,9
surface,9
moindre,9
cuillerees,9
race,9
vent,9
difficile,9
soins,9
puisse,9
selon,9
rester,9
chaleur,9
bois,9
porter,9
presque,9
sortie,9
mettra,9
boule,9
mauvaise,9
crie,9
tions,9
desseche,9
ecreme,9
choix,9
ophtalmie,9
chevre,9
condense,9
accident,9
garder,9
importance,9
pommes,9
hydrophile,9
toile,9
eponge,9
lange,9
pique,9
large,9
piece,9
chemise,9
