Mot,Occurences
mere,18
lait,13
enfant,12
femme,11
gallica,10
nourrice,9
contenus,9
allaitement,8
nouveau,8
reutilisation,8
source,6
celui,5
maternel,5
seins,5
madame,5
bibliotheque,5
contre,4
etrangere,4
cris,4
apres,4
prendre,4
droit,4
conseils,4
commerciale,4
propriete,4
document,4
conditions,4
heure,4
besoin,4
rare,3
matiere,3
tres,3
point,3
maladies,3
nourrir,3
donne,3
quelquefois,3
pratique,3
pauvre,3
vers,3
organes,3
membres,3
lieu,3
mesure,3
exceptions,3
service,3
allaite,3
emmaillottement,3
effet,3
missart,3
reproductions,3
cadre,3
notamment,3
produit,3
sens,3
utilisateur,3
utilisation,3
dieu,3
liqueur,3
servir,3
matrice,3
petit,3
amour,3
loin,2
gens,2
coeur,2
grande,2
main,2
interet,2
trans,2
sereux,2
determiner,2
bonne,2
devoir,2
quantite,2
courage,2
sante,2
jours,2
grands,2
forte,2
tion,2
abces,2
maison,2
longue,2
presque,2
mille,2
tete,2
parties,2
cerveau,2
foetus,2
faculte,2
mouve,2
preserver,2
convulsions,2
sollicitude,2
libre,2
corps,2
organisme,2
telle,2
sauf,2
science,2
reste,2
haute,2
voix,2
jour,2
bras,2
long,2
mode,2
sang,2
nationale,2
france,2
sage,2
auteur,2
emmaillotement,2
1882,2
juillet,2
1978,2
publication,2
academique,2
scientifique,2
respect,2
legislation,2
vigueur,2
mention,2
licence,2
article,2
code,2
partenaire,2
intellectuelle,2
presentes,2
prevue,2
pays,2
satisfaire,2
mains,2
fant,2
nour,2
premier,2
avantage,2
couches,2
prend,2
aliment,2
nourrit,2
lequel,2
fluides,2
grossesse,2
preter,2
trouve,2
debarrasser,2
intestins,2
parfois,2
personne,2
sein,2
soins,2
campagne,2
nulle,2
cceur,2
moindre,2
entre,2
vient,2
meconium,2
conduite,1
retirai,1
depdet,1
brave,1
servit,1
faits,1
semblables,1
trouvez,1
flexions,1
exagerons,1
cependant,1
pensee,1
dresser,1
acte,1
accusation,1
nourrices,1
rencontre,1
classe,1
travailleuses,1
honnetes,1
nant,1
metier,1
serieux,1
allachant,1
nourrissons,1
dirai,1
vaut,1
mieux,1
numeros,1
gagnants,1
loterie,1
mettra,1
dessus,1
hygiene,1
reconnait,1
rigoureusement,1
interdit,1
phtysie,1
affections,1
scrofuleuses,1
rachitisme,1
dartres,1
missibles,1
gate,1
virus,1
inherent,1
constitution,1
autant,1
causes,1
necessitent,1
intervention,1
empechement,1
solu,1
praticiens,1
seuls,1
aptes,1
enter,1
sacrifices,1
faibles,1
complexion,1
osent,1
allai,1
tort,1
connais,1
pareil,1
soin,1
joindre,1
nourriture,1
accessoire,1
joui,1
excellente,1
animees,1
meil,1
leures,1
intentions,1
decouragent,1
vile,1
bouts,1
accuses,1
sortie,1
difficile,1
entant,1
crie,1
ordinairement,1
primipare,1
sole,1
difficulte,1
dure,1
famille,1
attendrie,1
reclame,1
convenables,1
suffisance,1
constitu,1
teter,1
ques,1
survient,1
mamelles,1
meurs,1
crevasses,1
douleurs,1
vives,1
amenent,1
declare,1
conviction,1
perseverants,1
